Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg);Semaine;Année;Mois;Jour
PTWE35;2022-12-31;0.0;0.0;;;;52;2022;12;2022-12-31
PTWE35;2023-01-01;0.0;0.0;;;;52;2023;1;2023-01-01
PTWE35;2023-01-02;2064.0;0.0;;;;1;2023;1;2023-01-02
PTWE35;2023-01-03;31629.0;0.0;;;;1;2023;1;2023-01-03
PTWE35;2023-01-04;27939.0;9205.634;;3.03498922507673;;1;2023;1;2023-01-04
PTWE35;2023-01-05;35864.0;9021.144;;3.975548999106987;;1;2023;1;2023-01-05
PTWE35;2023-01-06;32124.0;10969.952000000001;;2.9283628588347512;;1;2023;1;2023-01-06
PTWE35;2023-01-07;0.0;0.0;;;;1;2023;1;2023-01-07
PTWE35;2023-01-08;3315.0;0.0;;;;1;2023;1;2023-01-08
PTWE35;2023-01-09;43435.0;12861.95;;3.3770151493358314;;2;2023;1;2023-01-09
PTWE35;2023-01-10;42825.0;11722.13;;3.6533462775109986;;2;2023;1;2023-01-10
PTWE35;2023-01-11;41825.0;13108.94;;3.1905707097599043;;2;2023;1;2023-01-11
PTWE35;2023-01-12;42229.0;11861.598;;3.5601442571228596;;2;2023;1;2023-01-12
PTWE35;2023-01-13;34760.0;12558.484;;2.7678500048254233;;2;2023;1;2023-01-13
PTWE35;2023-01-14;0.0;0.0;;;;2;2023;1;2023-01-14
PTWE35;2023-01-15;1859.0;0.0;;;;2;2023;1;2023-01-15
PTWE35;2023-01-16;47168.0;15628.398;;3.018095648703085;;3;2023;1;2023-01-16
PTWE35;2023-01-17;44832.0;12414.39;;3.611293023660446;;3;2023;1;2023-01-17
PTWE35;2023-01-18;45947.0;15465.41;;2.9709525967950414;;3;2023;1;2023-01-18
PTWE35;2023-01-19;43055.0;14258.63;;3.0195748118858545;;3;2023;1;2023-01-19
PTWE35;2023-01-20;35296.0;12449.08;;2.835229591262969;;3;2023;1;2023-01-20
PTWE35;2023-01-21;0.0;0.0;;;;3;2023;1;2023-01-21
PTWE35;2023-01-22;1963.0;0.0;;;;3;2023;1;2023-01-22
PTWE35;2023-01-23;46680.0;12243.62;;3.8125979081350123;;4;2023;1;2023-01-23
PTWE35;2023-01-24;45624.0;11409.46;;3.998786971513113;;4;2023;1;2023-01-24
PTWE35;2023-01-25;47778.0;13600.96;;3.5128402700985815;;4;2023;1;2023-01-25
PTWE35;2023-01-26;33109.0;12397.76;;2.6705630694577085;;4;2023;1;2023-01-26
PTWE35;2023-01-27;449.0;10448.52;;0.04297259324765613;;4;2023;1;2023-01-27
PTWE35;2023-01-28;0.0;0.0;;;;4;2023;1;2023-01-28
PTWE35;2023-01-29;3142.0;0.0;;;;4;2023;1;2023-01-29
PTWE35;2023-01-30;48221.0;1380.72;;34.92453212816501;;5;2023;1;2023-01-30
PTWE35;2023-01-31;48490.0;12146.91;;3.991961741710443;;5;2023;1;2023-01-31
PTWE35;2023-02-01;49601.0;13378.869999999999;;3.7074132568744598;;5;2023;2;2023-02-01
PTWE35;2023-02-02;49699.0;13658.93;;3.6385719818463085;;5;2023;2;2023-02-02
PTWE35;2023-02-03;40240.0;13442.01;;2.9935999154888293;;5;2023;2;2023-02-03
PTWE35;2023-02-04;0.0;0.0;;;;5;2023;2;2023-02-04
PTWE35;2023-02-05;2222.0;0.0;;;;5;2023;2;2023-02-05
PTWE35;2023-02-06;43669.0;12538.539999999999;;3.482781886886352;;6;2023;2;2023-02-06
PTWE35;2023-02-07;44782.0;10370.206;;4.318332731288076;;6;2023;2;2023-02-07
PTWE35;2023-02-08;44859.0;10892.94;;4.118171953577271;;6;2023;2;2023-02-08
PTWE35;2023-02-09;47058.0;11799.76;;3.988047214519617;;6;2023;2;2023-02-09
PTWE35;2023-02-10;39189.0;13195.654;;2.9698414341570336;;6;2023;2;2023-02-10
PTWE35;2023-02-11;0.0;0.0;;;;6;2023;2;2023-02-11
PTWE35;2023-02-12;3160.0;0.0;;;;6;2023;2;2023-02-12
PTWE35;2023-02-13;49481.0;12445.778;;3.9757257441037432;;7;2023;2;2023-02-13
PTWE35;2023-02-14;47659.0;12349.06;;3.8593220860535133;;7;2023;2;2023-02-14
PTWE35;2023-02-15;47980.0;14269.539999999999;;3.362406917111554;;7;2023;2;2023-02-15
PTWE35;2023-02-16;41724.0;17159.72;;2.4315082064276106;;7;2023;2;2023-02-16
PTWE35;2023-02-17;36391.0;12414.315999999999;;2.9313737462458667;;7;2023;2;2023-02-17
PTWE35;2023-02-18;0.0;0.0;;;;7;2023;2;2023-02-18
PTWE35;2023-02-19;3358.0;0.0;;;;7;2023;2;2023-02-19
PTWE35;2023-02-20;49349.0;12638.9;;3.9045328311799286;;8;2023;2;2023-02-20
PTWE35;2023-02-21;47967.0;12433.022;;3.8580322627917814;;8;2023;2;2023-02-21
PTWE35;2023-02-22;45619.0;13089.182;;3.4852445324696375;;8;2023;2;2023-02-22
PTWE35;2023-02-23;40560.0;12935.022;;3.135673058770213;;8;2023;2;2023-02-23
PTWE35;2023-02-24;125.0;12602.173999999999;;0.009918923512720902;;8;2023;2;2023-02-24
PTWE35;2023-02-25;0.0;0.0;;;;8;2023;2;2023-02-25
PTWE35;2023-02-26;2362.0;0.0;;;;8;2023;2;2023-02-26
PTWE35;2023-02-27;42551.0;0.0;;;;9;2023;2;2023-02-27
PTWE35;2023-02-28;39140.0;21725.63;;1.80155880404849;;9;2023;2;2023-02-28
PTWE35;2023-03-01;42918.0;0.0;;;;9;2023;3;2023-03-01
PTWE35;2023-03-02;47692.0;12504.016;;3.8141345948373706;;9;2023;3;2023-03-02
PTWE35;2023-03-03;41868.0;13919.784;;3.007805293530417;;9;2023;3;2023-03-03
PTWE35;2023-03-04;0.0;0.0;;;;9;2023;3;2023-03-04
PTWE35;2023-03-05;3165.0;0.0;;;;9;2023;3;2023-03-05
PTWE35;2023-03-06;47955.0;16267.184;;2.947959523910223;;10;2023;3;2023-03-06
PTWE35;2023-03-07;45299.0;39268.61;;1.153567696946747;;10;2023;3;2023-03-07
PTWE35;2023-03-08;45012.0;12884.15;;3.493594843276429;;10;2023;3;2023-03-08
PTWE35;2023-03-09;44969.0;13265.75;;3.389857339389028;;10;2023;3;2023-03-09
PTWE35;2023-03-10;39426.0;13004.9;;3.0316265407654037;;10;2023;3;2023-03-10
PTWE35;2023-03-11;0.0;0.0;;;;10;2023;3;2023-03-11
PTWE35;2023-03-12;3087.0;0.0;;;;10;2023;3;2023-03-12
PTWE35;2023-03-13;44505.0;12580.732;;3.5375525048939918;;11;2023;3;2023-03-13
PTWE35;2023-03-14;46036.0;11913.018;;3.864344031042344;;11;2023;3;2023-03-14
PTWE35;2023-03-15;42868.0;12478.694;;3.435295392290251;;11;2023;3;2023-03-15
PTWE35;2023-03-16;45530.0;11020.054;;4.1315587019809525;;11;2023;3;2023-03-16
PTWE35;2023-03-17;42547.0;14243.496;;2.987117769401557;;11;2023;3;2023-03-17
PTWE35;2023-03-18;0.0;0.0;;;;11;2023;3;2023-03-18
PTWE35;2023-03-19;3930.0;0.0;;;;11;2023;3;2023-03-19
PTWE35;2023-03-20;48020.0;13631.4;;3.522748947283478;;12;2023;3;2023-03-20
PTWE35;2023-03-21;47338.0;13130.6;;3.6051665575068923;;12;2023;3;2023-03-21
PTWE35;2023-03-22;46618.0;12932.25;;3.604786483403893;;12;2023;3;2023-03-22
PTWE35;2023-03-23;33499.0;14332.271999999999;;2.337312604728685;;12;2023;3;2023-03-23
PTWE35;2023-03-24;0.0;11613.862;;;;12;2023;3;2023-03-24
PTWE35;2023-03-25;0.0;0.0;;;;12;2023;3;2023-03-25
PTWE35;2023-03-26;2339.0;0.0;;;;12;2023;3;2023-03-26
PTWE35;2023-03-27;45661.0;0.0;;;;13;2023;3;2023-03-27
PTWE35;2023-03-28;41330.0;12258.1;;3.371648134702768;;13;2023;3;2023-03-28
PTWE35;2023-03-29;39929.0;12521.66;;3.1887944569649713;;13;2023;3;2023-03-29
PTWE35;2023-03-30;43277.0;11555.972;;3.744990036320614;;13;2023;3;2023-03-30
PTWE35;2023-03-31;38982.0;12497.606;;3.1191573810216133;;13;2023;3;2023-03-31
PTWE35;2023-04-01;0.0;12160.0;;;;13;2023;4;2023-04-01
PTWE35;2023-04-02;1785.0;0.0;;;;13;2023;4;2023-04-02
PTWE35;2023-04-03;44658.0;0.0;;;;14;2023;4;2023-04-03
PTWE35;2023-04-04;40116.0;11451.212;;3.5032099658970597;;14;2023;4;2023-04-04
PTWE35;2023-04-05;34763.0;11172.076;;3.111597164215496;;14;2023;4;2023-04-05
PTWE35;2023-04-06;38679.0;8962.478;;4.315659129093539;;14;2023;4;2023-04-06
PTWE35;2023-04-07;32586.0;8901.039999999999;;3.660920521646909;;14;2023;4;2023-04-07
PTWE35;2023-04-08;47.0;0.0;;;;14;2023;4;2023-04-08
PTWE35;2023-04-09;0.0;0.0;;;;14;2023;4;2023-04-09
PTWE35;2023-04-10;1637.0;0.0;;;;15;2023;4;2023-04-10
PTWE35;2023-04-11;36571.0;10617.39;;3.444443502593387;;15;2023;4;2023-04-11
PTWE35;2023-04-12;37928.0;8995.828;;4.216176654333543;;15;2023;4;2023-04-12
PTWE35;2023-04-13;38953.0;10450.438;;3.7274035786825395;;15;2023;4;2023-04-13
PTWE35;2023-04-14;31830.0;10643.01;;2.9906953014231874;;15;2023;4;2023-04-14
PTWE35;2023-04-15;0.0;0.0;;;;15;2023;4;2023-04-15
PTWE35;2023-04-16;2188.0;0.0;;;;15;2023;4;2023-04-16
PTWE35;2023-04-17;39324.0;10618.68;;3.7032851540869487;;16;2023;4;2023-04-17
PTWE35;2023-04-18;42145.0;10742.486;;3.9232073469772266;;16;2023;4;2023-04-18
PTWE35;2023-04-19;41591.0;13659.189999999999;;3.044909690838183;;16;2023;4;2023-04-19
PTWE35;2023-04-20;38515.0;9623.444;;4.002205447446881;;16;2023;4;2023-04-20
PTWE35;2023-04-21;29117.0;11453.065999999999;;2.5422886762374373;;16;2023;4;2023-04-21
PTWE35;2023-04-22;0.0;0.0;;;;16;2023;4;2023-04-22
PTWE35;2023-04-23;2314.0;0.0;;;;16;2023;4;2023-04-23
PTWE35;2023-04-24;39094.0;9903.2;;3.947612892802326;;17;2023;4;2023-04-24
PTWE35;2023-04-25;42697.0;10295.71;;4.147067079395205;;17;2023;4;2023-04-25
PTWE35;2023-04-26;37856.0;12795.95;;2.9584360676620336;;17;2023;4;2023-04-26
PTWE35;2023-04-27;32724.0;11463.0;;2.8547500654278983;;17;2023;4;2023-04-27
PTWE35;2023-04-28;3314.0;10704.94;;0.30957670010294314;;17;2023;4;2023-04-28
PTWE35;2023-04-29;0.0;3942.5759999999996;;;;17;2023;4;2023-04-29
PTWE35;2023-04-30;0.0;0.0;;;;17;2023;4;2023-04-30
PTWE35;2023-05-01;3132.0;0.0;;;;18;2023;5;2023-05-01
PTWE35;2023-05-02;42140.0;0.0;;;;18;2023;5;2023-05-02
PTWE35;2023-05-03;39465.0;9779.93;;4.035304956170442;;18;2023;5;2023-05-03
PTWE35;2023-05-04;45092.0;9719.204;;4.639474590717511;;18;2023;5;2023-05-04
PTWE35;2023-05-05;36465.0;11815.983;;3.086074175969955;;18;2023;5;2023-05-05
PTWE35;2023-05-06;0.0;0.0;;;;18;2023;5;2023-05-06
PTWE35;2023-05-07;0.0;0.0;;;;18;2023;5;2023-05-07
PTWE35;2023-05-08;2618.0;0.0;;;;19;2023;5;2023-05-08
PTWE35;2023-05-09;43670.0;9914.016;;4.404874876134959;;19;2023;5;2023-05-09
PTWE35;2023-05-10;42004.0;11165.612000000001;;3.7619075425511825;;19;2023;5;2023-05-10
PTWE35;2023-05-11;44766.0;11176.962;;4.005202844923335;;19;2023;5;2023-05-11
PTWE35;2023-05-12;37551.0;12131.33;;3.095373714176434;;19;2023;5;2023-05-12
PTWE35;2023-05-13;0.0;0.0;;;;19;2023;5;2023-05-13
PTWE35;2023-05-14;3596.0;0.0;;;;19;2023;5;2023-05-14
PTWE35;2023-05-15;44286.0;12776.01;;3.466340430228217;;20;2023;5;2023-05-15
PTWE35;2023-05-16;39994.0;13020.632;;3.071586694102099;;20;2023;5;2023-05-16
PTWE35;2023-05-17;31993.0;10923.1;;2.9289304318371157;;20;2023;5;2023-05-17
PTWE35;2023-05-18;0.0;0.0;;;;20;2023;5;2023-05-18
PTWE35;2023-05-19;0.0;0.0;;;;20;2023;5;2023-05-19
PTWE35;2023-05-20;0.0;0.0;;;;20;2023;5;2023-05-20
PTWE35;2023-05-21;2673.0;0.0;;;;20;2023;5;2023-05-21
PTWE35;2023-05-22;36548.0;10191.699999999999;;3.5860553195247116;;21;2023;5;2023-05-22
PTWE35;2023-05-23;41159.0;8961.71;;4.592761872455146;;21;2023;5;2023-05-23
PTWE35;2023-05-24;45356.0;11172.372;;4.059657161433579;;21;2023;5;2023-05-24
PTWE35;2023-05-25;46392.0;12879.89;;3.601894115555335;;21;2023;5;2023-05-25
PTWE35;2023-05-26;38445.0;13577.21;;2.8315832192328174;;21;2023;5;2023-05-26
PTWE35;2023-05-27;0.0;0.0;;;;21;2023;5;2023-05-27
PTWE35;2023-05-28;0.0;0.0;;;;21;2023;5;2023-05-28
PTWE35;2023-05-29;2348.0;0.0;;;;22;2023;5;2023-05-29
PTWE35;2023-05-30;48236.0;13366.36;;3.608761098758375;;22;2023;5;2023-05-30
PTWE35;2023-05-31;48905.0;13704.31;;3.568585357453239;;22;2023;5;2023-05-31
PTWE35;2023-06-01;49017.0;14541.14;;3.370918648744184;;22;2023;6;2023-06-01
PTWE35;2023-06-02;39246.0;14701.73;;2.6694817548683045;;22;2023;6;2023-06-02
PTWE35;2023-06-03;0.0;12700.449999999999;;;;22;2023;6;2023-06-03
PTWE35;2023-06-04;2840.0;0.0;;;;22;2023;6;2023-06-04
PTWE35;2023-06-05;50995.0;0.0;;;;23;2023;6;2023-06-05
PTWE35;2023-06-06;47814.0;13346.965;;3.582387456624034;;23;2023;6;2023-06-06
PTWE35;2023-06-07;47246.0;15004.76;;3.1487341350344824;;23;2023;6;2023-06-07
PTWE35;2023-06-08;47590.0;14123.81;;3.369487411682825;;23;2023;6;2023-06-08
PTWE35;2023-06-09;43122.0;12598.828;;3.4226993177460634;;23;2023;6;2023-06-09
PTWE35;2023-06-10;0.0;0.0;;;;23;2023;6;2023-06-10
PTWE35;2023-06-11;2815.0;0.0;;;;23;2023;6;2023-06-11
PTWE35;2023-06-12;47717.0;13276.699999999999;;3.594040687821522;;24;2023;6;2023-06-12
PTWE35;2023-06-13;44961.0;13492.6;;3.3322710226346293;;24;2023;6;2023-06-13
PTWE35;2023-06-14;48357.0;12290.54;;3.934489452863747;;24;2023;6;2023-06-14
PTWE35;2023-06-15;49678.0;13812.565999999999;;3.5965800995991626;;24;2023;6;2023-06-15
PTWE35;2023-06-16;41058.0;14491.272;;2.8332916530722767;;24;2023;6;2023-06-16
PTWE35;2023-06-17;0.0;0.0;;;;24;2023;6;2023-06-17
PTWE35;2023-06-18;2462.0;0.0;;;;24;2023;6;2023-06-18
PTWE35;2023-06-19;42808.0;13386.032000000001;;3.1979603813885995;;25;2023;6;2023-06-19
PTWE35;2023-06-20;46375.0;10560.02;;4.391563652341567;;25;2023;6;2023-06-20
PTWE35;2023-06-21;41366.0;14053.67;;2.943430434897077;;25;2023;6;2023-06-21
PTWE35;2023-06-22;35376.0;12287.186;;2.8790969714302364;;25;2023;6;2023-06-22
PTWE35;2023-06-23;0.0;11064.108;;;;25;2023;6;2023-06-23
PTWE35;2023-06-24;0.0;0.0;;;;25;2023;6;2023-06-24
PTWE35;2023-06-25;2170.0;0.0;;;;25;2023;6;2023-06-25
PTWE35;2023-06-26;36519.0;0.0;;;;26;2023;6;2023-06-26
PTWE35;2023-06-27;40308.0;9816.88;;4.10598886815363;;26;2023;6;2023-06-27
PTWE35;2023-06-28;37404.0;11013.34;;3.3962449175272895;;26;2023;6;2023-06-28
PTWE35;2023-06-29;40568.0;10782.710000000001;;3.7623194911112323;;26;2023;6;2023-06-29
PTWE35;2023-06-30;38168.0;11222.476;;3.4010320004248613;;26;2023;6;2023-06-30
PTWE35;2023-07-01;0.0;0.0;;;;26;2023;7;2023-07-01
PTWE35;2023-07-02;2839.0;0.0;;;;26;2023;7;2023-07-02
PTWE35;2023-07-03;46793.0;11920.442;;3.925441690836632;;27;2023;7;2023-07-03
PTWE35;2023-07-04;46892.0;12630.562;;3.7125822271408033;;27;2023;7;2023-07-04
PTWE35;2023-07-05;46608.0;13167.212;;3.539701494895047;;27;2023;7;2023-07-05
PTWE35;2023-07-06;47284.0;12656.664;;3.735897547726636;;27;2023;7;2023-07-06
PTWE35;2023-07-07;36662.0;13586.66;;2.698382089490721;;27;2023;7;2023-07-07
PTWE35;2023-07-08;0.0;12086.86;;;;27;2023;7;2023-07-08
PTWE35;2023-07-09;1809.0;0.0;;;;27;2023;7;2023-07-09
PTWE35;2023-07-10;38728.0;11.7;;3310.08547008547;;28;2023;7;2023-07-10
PTWE35;2023-07-11;45182.0;9912.686;;4.557997701127626;;28;2023;7;2023-07-11
PTWE35;2023-07-12;45838.0;13158.602;;3.483500754867424;;28;2023;7;2023-07-12
PTWE35;2023-07-13;37991.0;13953.562;;2.722673966690369;;28;2023;7;2023-07-13
PTWE35;2023-07-14;0.0;0.0;;;;28;2023;7;2023-07-14
PTWE35;2023-07-15;0.0;0.0;;;;28;2023;7;2023-07-15
PTWE35;2023-07-16;3567.0;0.0;;;;28;2023;7;2023-07-16
PTWE35;2023-07-17;47903.0;13662.57;;3.5061485503825414;;29;2023;7;2023-07-17
PTWE35;2023-07-18;40795.0;10408.686;;3.919322765620944;;29;2023;7;2023-07-18
PTWE35;2023-07-19;46646.0;12103.028;;3.8540768475459197;;29;2023;7;2023-07-19
PTWE35;2023-07-20;49352.0;12535.21;;3.937070061052029;;29;2023;7;2023-07-20
PTWE35;2023-07-21;40575.0;13941.48;;2.9103796727463656;;29;2023;7;2023-07-21
PTWE35;2023-07-22;0.0;0.0;;;;29;2023;7;2023-07-22
PTWE35;2023-07-23;2624.0;0.0;;;;29;2023;7;2023-07-23
PTWE35;2023-07-24;34150.0;12869.73;;2.653513321569295;;30;2023;7;2023-07-24
PTWE35;2023-07-25;40806.0;7803.368;;5.229280485041843;;30;2023;7;2023-07-25
PTWE35;2023-07-26;44097.0;10727.22;;4.110757493553782;;30;2023;7;2023-07-26
PTWE35;2023-07-27;45331.0;12992.21;;3.4890907705463508;;30;2023;7;2023-07-27
PTWE35;2023-07-28;40565.0;11821.696;;3.4314027361217883;;30;2023;7;2023-07-28
PTWE35;2023-07-29;0.0;0.0;;;;30;2023;7;2023-07-29
PTWE35;2023-07-30;3194.0;0.0;;;;30;2023;7;2023-07-30
PTWE35;2023-07-31;45687.0;12831.72;;3.5604735764184383;;31;2023;7;2023-07-31
PTWE35;2023-08-01;42798.0;12371.048;;3.4595290552586975;;31;2023;8;2023-08-01
PTWE35;2023-08-02;42439.0;11968.1;;3.5460098094100148;;31;2023;8;2023-08-02
PTWE35;2023-08-03;35937.0;12908.706;;2.7839351209950864;;31;2023;8;2023-08-03
PTWE35;2023-08-04;0.0;12624.22;;;;31;2023;8;2023-08-04
PTWE35;2023-08-05;0.0;0.0;;;;31;2023;8;2023-08-05
PTWE35;2023-08-06;0.0;0.0;;;;31;2023;8;2023-08-06
PTWE35;2023-08-07;0.0;0.0;;;;32;2023;8;2023-08-07
PTWE35;2023-08-08;0.0;0.0;;;;32;2023;8;2023-08-08
PTWE35;2023-08-09;82.0;0.0;;;;32;2023;8;2023-08-09
PTWE35;2023-08-10;1166.0;0.0;;;;32;2023;8;2023-08-10
PTWE35;2023-08-11;0.0;0.0;;;;32;2023;8;2023-08-11
PTWE35;2023-08-12;0.0;0.0;;;;32;2023;8;2023-08-12
PTWE35;2023-08-13;0.0;0.0;;;;32;2023;8;2023-08-13
PTWE35;2023-08-14;0.0;0.0;;;;33;2023;8;2023-08-14
PTWE35;2023-08-15;0.0;0.0;;;;33;2023;8;2023-08-15
PTWE35;2023-08-16;0.0;0.0;;;;33;2023;8;2023-08-16
PTWE35;2023-08-17;0.0;0.0;;;;33;2023;8;2023-08-17
PTWE35;2023-08-18;0.0;0.0;;;;33;2023;8;2023-08-18
PTWE35;2023-08-19;0.0;0.0;;;;33;2023;8;2023-08-19
PTWE35;2023-08-20;0.0;0.0;;;;33;2023;8;2023-08-20
PTWE35;2023-08-21;0.0;0.0;;;;34;2023;8;2023-08-21
PTWE35;2023-08-22;0.0;0.0;;;;34;2023;8;2023-08-22
PTWE35;2023-08-23;0.0;0.0;;;;34;2023;8;2023-08-23
PTWE35;2023-08-24;0.0;0.0;;;;34;2023;8;2023-08-24
PTWE35;2023-08-25;0.0;0.0;;;;34;2023;8;2023-08-25
PTWE35;2023-08-26;0.0;0.0;;;;34;2023;8;2023-08-26
PTWE35;2023-08-27;1902.0;0.0;;;;34;2023;8;2023-08-27
PTWE35;2023-08-28;33299.0;0.0;;;;35;2023;8;2023-08-28
PTWE35;2023-08-29;33624.0;8190.63;;4.10517872251585;;35;2023;8;2023-08-29
PTWE35;2023-08-30;39456.0;9644.97;;4.090836985496067;;35;2023;8;2023-08-30
PTWE35;2023-08-31;41493.0;10788.302;;3.8461103517495157;;35;2023;8;2023-08-31
PTWE35;2023-09-01;31386.0;11641.681999999999;;2.696002175630635;;35;2023;9;2023-09-01
PTWE35;2023-09-02;0.0;10025.232;;;;35;2023;9;2023-09-02
PTWE35;2023-09-03;2488.0;0.0;;;;35;2023;9;2023-09-03
PTWE35;2023-09-04;46068.0;0.0;;;;36;2023;9;2023-09-04
PTWE35;2023-09-05;44849.0;12662.572;;3.541855477702318;;36;2023;9;2023-09-05
PTWE35;2023-09-06;45365.0;12434.918;;3.6481945437838834;;36;2023;9;2023-09-06
PTWE35;2023-09-07;47249.0;13850.51;;3.4113545277394115;;36;2023;9;2023-09-07
PTWE35;2023-09-08;37934.0;13528.15;;2.8040789021410912;;36;2023;9;2023-09-08
PTWE35;2023-09-09;0.0;0.0;;;;36;2023;9;2023-09-09
PTWE35;2023-09-10;4084.0;0.0;;;;36;2023;9;2023-09-10
PTWE35;2023-09-11;41996.0;13005.62;;3.229065588568634;;37;2023;9;2023-09-11
PTWE35;2023-09-12;44046.0;11392.55;;3.8662108132068767;;37;2023;9;2023-09-12
PTWE35;2023-09-13;45196.0;15132.008;;2.986781397419298;;37;2023;9;2023-09-13
PTWE35;2023-09-14;42068.0;14351.17;;2.93132894391189;;37;2023;9;2023-09-14
PTWE35;2023-09-15;32006.0;11669.35;;2.742740598233835;;37;2023;9;2023-09-15
PTWE35;2023-09-16;0.0;0.0;;;;37;2023;9;2023-09-16
PTWE35;2023-09-17;2374.0;0.0;;;;37;2023;9;2023-09-17
PTWE35;2023-09-18;39871.0;10069.502;;3.959580126206837;;38;2023;9;2023-09-18
PTWE35;2023-09-19;41230.0;9877.742;;4.174030866568493;;38;2023;9;2023-09-19
PTWE35;2023-09-20;40783.0;11314.21;;3.6045822023809;;38;2023;9;2023-09-20
PTWE35;2023-09-21;38310.0;12218.1;;3.135512068161171;;38;2023;9;2023-09-21
PTWE35;2023-09-22;36724.0;10708.148;;3.4295379555829824;;38;2023;9;2023-09-22
PTWE35;2023-09-23;0.0;0.0;;;;38;2023;9;2023-09-23
PTWE35;2023-09-24;1772.0;0.0;;;;38;2023;9;2023-09-24
PTWE35;2023-09-25;40100.0;11650.028;;3.4420518130943547;;39;2023;9;2023-09-25
PTWE35;2023-09-26;37688.0;11154.22;;3.3788108895108757;;39;2023;9;2023-09-26
PTWE35;2023-09-27;32634.0;11722.22;;2.783943655723916;;39;2023;9;2023-09-27
PTWE35;2023-09-28;39557.0;9508.5;;4.160172477257191;;39;2023;9;2023-09-28
PTWE35;2023-09-29;26858.0;10483.116;;2.5620244972964143;;39;2023;9;2023-09-29
PTWE35;2023-09-30;0.0;0.0;;;;39;2023;9;2023-09-30
PTWE35;2023-10-01;2231.0;0.0;;;;39;2023;10;2023-10-01
PTWE35;2023-10-02;38679.0;10036.732;;3.8537444259745106;;40;2023;10;2023-10-02
PTWE35;2023-10-03;36010.0;10155.912;;3.5457180014950898;;40;2023;10;2023-10-03
PTWE35;2023-10-04;36155.0;10824.512;;3.340104385306238;;40;2023;10;2023-10-04
PTWE35;2023-10-05;37964.0;10622.184;;3.574029596926583;;40;2023;10;2023-10-05
PTWE35;2023-10-06;32200.0;11571.024;;2.782813344782623;;40;2023;10;2023-10-06
PTWE35;2023-10-07;0.0;11189.076000000001;;;;40;2023;10;2023-10-07
PTWE35;2023-10-08;2255.0;0.0;;;;40;2023;10;2023-10-08
PTWE35;2023-10-09;35825.0;0.0;;;;41;2023;10;2023-10-09
PTWE35;2023-10-10;38164.0;9958.04;;3.832481090656394;;41;2023;10;2023-10-10
PTWE35;2023-10-11;35106.0;12152.72;;2.888736019590676;;41;2023;10;2023-10-11
PTWE35;2023-10-12;36585.0;11062.82;;3.307022983289975;;41;2023;10;2023-10-12
PTWE35;2023-10-13;31977.0;10972.68;;2.9142379072387055;;41;2023;10;2023-10-13
PTWE35;2023-10-14;0.0;0.0;;;;41;2023;10;2023-10-14
PTWE35;2023-10-15;2600.0;0.0;;;;41;2023;10;2023-10-15
PTWE35;2023-10-16;39996.0;11734.34;;3.408457569833497;;42;2023;10;2023-10-16
PTWE35;2023-10-17;37961.0;10537.248;;3.6025535320038022;;42;2023;10;2023-10-17
PTWE35;2023-10-18;37732.0;10352.692000000001;;3.644655902059097;;42;2023;10;2023-10-18
PTWE35;2023-10-19;39793.0;12199.112000000001;;3.261958739291843;;42;2023;10;2023-10-19
PTWE35;2023-10-20;34721.0;11572.24;;3.0003698506080068;;42;2023;10;2023-10-20
PTWE35;2023-10-21;0.0;0.0;;;;42;2023;10;2023-10-21
PTWE35;2023-10-22;1788.0;0.0;;;;42;2023;10;2023-10-22
PTWE35;2023-10-23;35858.0;12223.76;;2.9334672801167563;;43;2023;10;2023-10-23
PTWE35;2023-10-24;38677.0;8026.12;;4.81889131984072;;43;2023;10;2023-10-24
PTWE35;2023-10-25;39664.0;9815.34;;4.041021503075798;;43;2023;10;2023-10-25
PTWE35;2023-10-26;35101.0;12859.98;;2.729475473523287;;43;2023;10;2023-10-26
PTWE35;2023-10-27;0.0;11614.968;;;;43;2023;10;2023-10-27
PTWE35;2023-10-28;0.0;0.0;;;;43;2023;10;2023-10-28
PTWE35;2023-10-29;1977.0;0.0;;;;43;2023;10;2023-10-29
PTWE35;2023-10-30;33902.0;0.0;;;;44;2023;10;2023-10-30
PTWE35;2023-10-31;31319.0;9102.34;;3.4407635838696424;;44;2023;10;2023-10-31
PTWE35;2023-11-01;1952.0;0.0;;;;44;2023;11;2023-11-01
PTWE35;2023-11-02;32105.0;8744.42;;3.671484215076586;;44;2023;11;2023-11-02
PTWE35;2023-11-03;27665.0;9146.012;;3.0248156245585505;;44;2023;11;2023-11-03
PTWE35;2023-11-04;0.0;0.0;;;;44;2023;11;2023-11-04
PTWE35;2023-11-05;2963.0;0.0;;;;44;2023;11;2023-11-05
PTWE35;2023-11-06;39343.0;9674.312;;4.066749139370324;;45;2023;11;2023-11-06
PTWE35;2023-11-07;38691.0;11040.492;;3.504463388044663;;45;2023;11;2023-11-07
PTWE35;2023-11-08;23617.0;11012.372000000001;;2.1445879234737073;;45;2023;11;2023-11-08
PTWE35;2023-11-09;37145.0;6257.818;;5.935775057695829;;45;2023;11;2023-11-09
PTWE35;2023-11-10;37500.0;10095.890000000001;;3.7143827834891225;;45;2023;11;2023-11-10
PTWE35;2023-11-11;0.0;0.0;;;;45;2023;11;2023-11-11
